galaxy,radius,var_loglik,v_obs,v_model_mean
ESO563-G021,20.3,0.11963747529759466,319.0,307.35049762498886
ESO563-G021,21.94,0.04228645802075009,318.0,311.55863767849405
ESO563-G021,23.68,0.021429361223540704,317.0,314.719698012279
ESO563-G021,25.41,0.05911380192220996,317.0,311.352851851721
ESO563-G021,27.06,0.031128464742763526,312.0,307.78886252691467
ESO563-G021,28.8,0.0864016704501016,312.0,302.8728850053344
ESO563-G021,30.53,0.08357065122766504,311.0,298.085166116944
ESO563-G021,32.18,0.0573949576854359,310.0,295.1810223343536
ESO563-G021,33.91,0.07277917392695418,313.0,293.09503813310715
ESO563-G021,35.65,0.5455444139581832,320.0,290.300383084825
ESO563-G021,37.3,0.7462316162932275,321.0,288.2393374796924
ESO563-G021,39.03,0.770748940142508,320.0,285.64217203623264
ESO563-G021,40.76,0.4533368882715911,315.0,283.248667658987
ESO563-G021,42.41,0.4626779451599653,312.0,281.50719727855386
F568-3,0.64,0.005088402804992101,12.4,23.00067616090483
F568-3,1.18,0.0154131539741102,21.9,33.898388162922785
F568-3,1.8,0.023353260425270927,32.3,43.31764866290852
F568-3,2.03,0.011048448722285135,37.9,46.28927076909479
F568-3,2.78,0.0018489371549890862,53.1,55.604334435878734
F568-3,3.0,0.0009344782536770787,62.4,58.015234334661706
F568-3,3.64,0.0012473709994164895,68.0,64.42343328021707
F568-3,4.19,0.005995605729383161,78.0,69.36470560231459
F568-3,4.6,0.010552731608013828,82.3,71.88679114179892
F568-3,5.14,0.01071583872903217,85.7,74.7097783756443
F568-3,5.39,0.006284561944145409,85.5,76.37822737701794
F568-3,6.31,0.0008571779997148823,89.5,82.80668575534081
F568-3,9.1,0.0006604555241115191,95.2,96.85670130099966
F568-3,10.17,0.002226818816316484,97.5,101.8724215293825
F568-3,11.99,0.0023980756364789663,101.0,107.95912180182414
F568-3,14.02,0.0015486666225222703,107.0,112.62595661212626
F568-3,15.94,0.00032275121308072486,117.0,117.04666484343458
F568-3,17.98,0.0003128814456963651,120.0,120.04013207051135
F568-V1,0.39,8.94241876362747e-06,17.4,19.453198180747485
F568-V1,1.18,2.6842421440714115e-05,46.3,40.8194015338706
F568-V1,1.95,0.015921042473400922,69.1,50.2014497153383
F568-V1,2.74,0.15177790151916223,85.2,55.617414271127174
F568-V1,3.53,0.14981470002958078,93.2,62.600695427337605
F568-V1,4.3,0.06134671063722569,100.0,68.72189511982496
F568-V1,5.09,0.16339398167543534,108.0,72.72899673525538
F568-V1,5.87,0.15825112329435653,112.0,75.31349965335599
F568-V1,6.4,0.013050418184795954,113.0,77.46086040783068
F568-V1,7.44,0.026176659073202022,113.0,82.18518904682382
F568-V1,8.21,0.020002439209069287,112.0,85.73268075800353
