galaxy,radius,var_loglik,v_obs,v_model_mean
IC4202,6.27,1.439763860108766,220.0,192.2549246925098
IC4202,7.08,1.8780493540020173,231.0,199.3635743882122
IC4202,7.86,1.087679357938395,235.0,208.804550974695
IC4202,8.66,0.9236173729998497,245.0,217.9239128421871
IC4202,9.45,0.6253186546173019,246.0,225.23099992546963
IC4202,10.24,0.08383992945063172,239.0,230.65614485906977
IC4202,11.02,0.04164416296895487,240.0,234.37345603394166
IC4202,11.79,0.028827455931999393,240.0,237.03481421068005
IC4202,12.47,0.056670538205439734,246.0,238.48356976754678
IC4202,13.34,0.010738614887686364,241.0,239.73627359060438
IC4202,14.11,0.12234305330026196,250.0,240.48550151642928
IC4202,14.59,0.011602511456854713,242.0,240.826798335151
IC4202,14.98,0.012689269387393941,244.0,241.10534323246154
IC4202,15.75,0.06483115040242785,248.0,241.37284111983845
IC4202,16.52,0.0771187999630216,249.0,241.3789774244503
IC4202,17.1,0.02801806661576063,246.0,241.12987936777733
IC4202,17.88,0.0006990415744825212,241.0,240.5693162877246
IC4202,18.65,0.008056549125468366,247.0,239.92134129217442
IC4202,19.62,0.0013483167581912036,234.0,239.15582254859274
IC4202,20.78,0.036009005522430665,249.0,239.0158790120891
IC4202,22.13,0.001446470966396607,236.0,239.4362096758186
IC4202,23.0,0.0011189597456906619,245.0,239.38861493038726
IC4202,23.58,0.018335587003116736,243.0,239.3187815883837
IC4202,25.03,0.0021848815496506397,238.0,237.7767450525981
IC4202,25.9,0.0693022246448587,247.0,236.66121123066338
NGC0024,0.21,0.0019874017231312274,17.4,24.651385756096523
NGC0024,0.32,0.0003087911162722567,31.0,32.830269254032295
NGC0024,0.43,0.00042927840400528393,36.1,37.964766566586455
NGC0024,0.54,0.000857749087012073,46.0,43.284174322854575
NGC0024,0.64,0.01541934127335004,58.0,47.04408070929688
NGC0024,0.74,0.012458583222313526,63.4,50.65367524307239
NGC0024,0.85,0.03324033977379693,71.9,54.88837529054358
NGC0024,0.96,0.06042637134074001,76.4,59.17603378692637
NGC0024,1.07,0.05408218109230924,78.1,63.116293126366074
NGC0024,1.17,0.05960707999556909,80.5,66.41737660581468
NGC0024,1.28,0.05930310493779122,82.8,69.97911659985684
NGC0024,1.38,0.05221772774227819,85.6,73.10820787059042
NGC0024,1.48,0.038805904907719964,88.0,76.35898263917527
NGC0024,1.59,0.03846369085365275,92.0,79.32078332817251
NGC0024,1.7,0.027592332993398538,92.4,82.04875887658848
NGC0024,1.8,0.02809019021050369,95.1,83.92719657374937
NGC0024,1.91,0.031163949824327814,96.5,85.8435099331316
NGC0024,2.02,0.048183919265356076,101.0,87.18854391845689
NGC0024,2.13,0.02880856783802707,99.9,88.41378037426317
NGC0024,2.23,0.056197689915425876,103.0,89.33702717431636
NGC0024,2.34,0.05084453938878508,104.0,90.51874828898592
NGC0024,2.44,0.057423010010070205,107.0,91.43589412401336
NGC0024,2.54,0.04787151644320477,107.0,92.16091231082753
NGC0024,2.65,0.02533727404666399,106.0,92.92842073874954
NGC0024,2.76,0.026386211618980276,107.0,93.61379238673
NGC0024,7.07,0.015266402473680486,104.0,98.9136987804386
NGC0024,8.49,0.038981306565231216,106.0,97.44284479522412
NGC0024,9.91,0.05721821977974712,109.0,95.6744389687785
NGC0024,11.27,0.11597933627120258,110.0,94.16629102100677
NGC0055,1.23,0.05902401116823707,28.7,37.63514667465042
NGC0055,1.84,0.09183455483064816,37.6,47.226887233919165
NGC0055,2.46,0.16925942366851476,43.1,54.359387002679114
NGC0055,3.07,0.12883130489630018,50.1,60.59302871640077
NGC0055,3.68,0.058898992194606606,58.1,66.6284853796106
NGC0055,4.3,0.0460824032309297,64.6,72.26532680353714
NGC0055,4.91,0.0583297290938998,68.5,76.5309776654047
NGC0055,5.52,0.06292621604418992,72.3,80.15447082100171
NGC0055,6.14,0.06711370061100842,74.2,83.29318121423435
NGC0055,6.75,0.04093212178198765,78.9,85.95856186450878
NGC0055,7.37,0.03346506869710113,82.4,88.37958964084049
NGC0055,7.98,0.02461948476090472,84.3,90.51745358238921
NGC0055,8.59,0.01946863693014231,85.4,92.8019637396643
NGC0055,9.21,0.05482736890124569,85.3,94.38946224726158
NGC0055,9.82,0.0591769805924706,86.8,95.30491236789494
NGC0055,10.43,0.06606859210165632,85.4,95.85857294026376
NGC0055,11.05,0.05376191700178482,85.4,95.68797803477837
NGC0055,11.66,0.09691797767308337,86.2,95.45217897022702
NGC0055,12.28,0.07733649282737702,86.1,95.93632353443128
NGC0055,12.89,0.16123834216449304,87.4,96.5992510376029
NGC0055,13.5,0.15155051497757252,86.5,97.26295832131645
NGC0247,1.08,0.0019517369484107388,34.6,32.95821074652262
NGC0247,1.61,0.011072618604088832,47.0,42.444474804624
NGC0247,2.15,0.04588890368941908,59.1,49.4366009213476
NGC0247,2.7,0.0624746392587785,64.4,55.19533608981716
NGC0247,3.22,0.03810103708344641,67.4,60.44564912346947
NGC0247,3.77,0.021152788500070723,69.8,65.40503502877628
NGC0247,4.31,0.005035282170328891,71.3,69.89405449966391
