galaxy,radius,var_loglik,v_obs,v_model_mean
IC4202,3.13,0.1068059676613175,156.0,156.47307904046093
IC4202,3.95,7.518119043518967,192.0,166.10611809901215
IC4202,4.73,10.446726158129623,204.0,175.30048076411725
IC4202,5.5,9.04409518110701,209.0,180.06171600430247
IC4202,6.27,14.365361696346643,220.0,183.72870724869986
IC4202,7.08,16.854632352393878,231.0,190.62456819848907
IC4202,7.86,9.194891703049416,235.0,199.67795968474817
IC4202,8.66,6.47192471088594,245.0,208.42481535887643
IC4202,9.45,5.5693583380371345,246.0,215.46886283300876
IC4202,10.24,1.3692599245021426,239.0,220.7322324061203
IC4202,11.02,0.9708577615245313,240.0,224.39442740129059
IC4202,11.79,1.4855950691792994,240.0,227.13403327074832
IC4202,12.47,0.941958665673048,246.0,228.72170081644953
IC4202,13.34,0.6439519935329425,241.0,230.21867979393411
IC4202,14.11,1.9765598078676787,250.0,231.216554240507
IC4202,14.59,0.7963066020664189,242.0,231.69164024257242
IC4202,14.98,0.4660387738253557,244.0,232.08382009040608
IC4202,15.75,1.513921783377104,248.0,232.55297924189554
IC4202,16.52,1.535520216759907,249.0,232.7344115202678
IC4202,17.1,0.7341826014158593,246.0,232.60686643395402
IC4202,17.88,0.02405197908793898,241.0,232.20269100354147
IC4202,18.65,0.08697091154109948,247.0,231.70892966210633
IC4202,19.62,0.002282116673746773,234.0,231.14033058163514
IC4202,20.78,0.34545019802315957,249.0,231.30364073409342
IC4202,22.13,0.006543944746771981,236.0,232.1199658639947
IC4202,23.0,0.0119842013171211,245.0,232.3031239877076
IC4202,23.58,0.7044933875644575,243.0,232.37488777358294
IC4202,25.03,0.11023050506989684,238.0,231.08162401054167
IC4202,25.9,0.8536706383462628,247.0,230.0794277263958
NGC0024,0.21,0.0026344545577783093,17.4,22.241273967775903
NGC0024,0.32,0.00029018320025937073,31.0,29.537320986552057
NGC0024,0.43,0.0006057754890553833,36.1,34.1742878690814
NGC0024,0.54,0.006572286574764474,46.0,38.94915281147109
NGC0024,0.64,0.0797738520666953,58.0,42.35061037405138
NGC0024,0.74,0.04256600926017211,63.4,45.615961634625364
NGC0024,0.85,0.12057938715240707,71.9,49.4214931467509
NGC0024,0.96,0.29790537921354426,76.4,53.26318904699172
NGC0024,1.07,0.29595799691407293,78.1,56.80340377211921
NGC0024,1.17,0.37947679056039013,80.5,59.77344158120271
NGC0024,1.28,0.4351849432202444,82.8,62.97595010731016
NGC0024,1.38,0.34613943526722646,85.6,65.79370340915409
NGC0024,1.48,0.23145825567477482,88.0,68.7113157705876
NGC0024,1.59,0.19289864255277306,92.0,71.38210679225418
NGC0024,1.7,0.16339377053648677,92.4,73.85741704864202
NGC0024,1.8,0.14747236986369672,95.1,75.59138989897404
NGC0024,1.91,0.186335647217073,96.5,77.37158093015925
NGC0024,2.02,0.23224711442346335,101.0,78.65763047307215
NGC0024,2.13,0.14748333929747676,99.9,79.84790596838555
NGC0024,2.23,0.30046056059586557,103.0,80.7637657259314
NGC0024,2.34,0.26398176202613666,104.0,81.91495534859482
NGC0024,2.44,0.25209275553225574,107.0,82.82388802886747
NGC0024,2.54,0.20888133289239902,107.0,83.5777657200793
NGC0024,2.65,0.10427777110308606,106.0,84.36647382984135
NGC0024,2.76,0.10701990389397327,107.0,85.08579474499282
NGC0024,7.07,0.4033690540384575,104.0,92.64224661900644
NGC0024,8.49,0.788680322611247,106.0,91.58967554940872
NGC0024,9.91,0.5497652816291232,109.0,90.06114227642195
NGC0024,11.27,1.7437152764788255,110.0,88.66622194080561
NGC0055,1.23,0.22545868938360517,28.7,42.22111117343563
NGC0055,1.84,0.5105579204445485,37.6,52.335748628527114
NGC0055,2.46,1.4293088144773451,43.1,59.960739446776266
NGC0055,3.07,0.7543549054698002,50.1,66.38109803571571
NGC0055,3.68,0.24938011599308643,58.1,72.26799474649764
NGC0055,4.3,0.2514811125527483,64.6,77.65941749714224
NGC0055,4.91,0.4922507283626643,68.5,81.77786904403577
NGC0055,5.52,0.8437761626627499,72.3,85.28809696862687
NGC0055,6.14,0.6667171392911019,74.2,88.34886981056155
